WA Name,IWA Title,DWA Title,DWA ID,IWA ID,Element ID
Making Decisions and Solving Problems,Make legal decisions.,Rule on admissibility of legal proceedings.,4.A.2.b.1.I05.D02,4.A.2.b.1.I05,4.A.2.b.1
Making Decisions and Solving Problems,Diagnose health conditions or disorders.,Diagnose dental conditions.,4.A.2.b.1.I06.D01,4.A.2.b.1.I06,4.A.2.b.1
Making Decisions and Solving Problems,Diagnose health conditions or disorders.,Diagnose medical conditions.,4.A.2.b.1.I06.D02,4.A.2.b.1.I06,4.A.2.b.1
Making Decisions and Solving Problems,Diagnose health conditions or disorders.,Diagnose neural or psychological disorders.,4.A.2.b.1.I06.D03,4.A.2.b.1.I06,4.A.2.b.1
Making Decisions and Solving Problems,Edit written materials or documents.,Edit written materials.,4.A.2.b.1.I07.D01,4.A.2.b.1.I07,4.A.2.b.1
Making Decisions and Solving Problems,Edit written materials or documents.,Edit documents.,4.A.2.b.1.I07.D02,4.A.2.b.1.I07,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Estimate technical or resource requirements for development or production projects.,4.A.2.b.1.I08.D01,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Identify information technology project resource requirements.,4.A.2.b.1.I08.D02,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Estimate labor requirements.,4.A.2.b.1.I08.D03,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,"Calculate specific material, equipment, or labor requirements for production.",4.A.2.b.1.I08.D04,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Determine resource needs.,4.A.2.b.1.I08.D05,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,"Estimate labor or resource requirements for forestry, fishing, or agricultural operations.",4.A.2.b.1.I08.D06,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,"Estimate supplies, ingredients, or staff requirements for food preparation activities.",4.A.2.b.1.I08.D07,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Estimate cost or material requirements.,4.A.2.b.1.I08.D08,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Estimate material requirements for production.,4.A.2.b.1.I08.D09,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Estimate time requirements for development or production projects.,4.A.2.b.1.I08.D10,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,"Determine types of equipment, tools, or materials needed for jobs.",4.A.2.b.1.I08.D11,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Estimate materials requirements for projects.,4.A.2.b.1.I08.D12,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Calculate requirements for equipment installation or repair projects.,4.A.2.b.1.I08.D13,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Determine resource needs of projects or operations.,Estimate construction project labor requirements.,4.A.2.b.1.I08.D14,4.A.2.b.1.I08,4.A.2.b.1
Making Decisions and Solving Problems,Implement procedures or processes.,Implement organizational process or policy changes.,4.A.2.b.1.I09.D01,4.A.2.b.1.I09,4.A.2.b.1
Making Decisions and Solving Problems,Implement procedures or processes.,Implement transportation changes to reduce environmental impact.,4.A.2.b.1.I09.D02,4.A.2.b.1.I09,4.A.2.b.1
Making Decisions and Solving Problems,Implement procedures or processes.,Apply new technologies to improve work processes.,4.A.2.b.1.I09.D03,4.A.2.b.1.I09,4.A.2.b.1
Making Decisions and Solving Problems,Implement procedures or processes.,Implement advertising or marketing initiatives.,4.A.2.b.1.I09.D04,4.A.2.b.1.I09,4.A.2.b.1
Making Decisions and Solving Problems,Implement procedures or processes.,Implement financial decisions.,4.A.2.b.1.I09.D05,4.A.2.b.1.I09,4.A.2.b.1
Making Decisions and Solving Problems,Implement procedures or processes.,Implement design or process improvements.,4.A.2.b.1.I09.D06,4.A.2.b.1.I09,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,"Select tools, equipment, or technologies for use in operations or projects.",4.A.2.b.1.I10.D01,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,Select project materials.,4.A.2.b.1.I10.D02,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,Select materials or props.,4.A.2.b.1.I10.D03,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,"Select equipment, materials, or supplies for cleaning or maintenance activities.",4.A.2.b.1.I10.D04,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,Select production input materials.,4.A.2.b.1.I10.D05,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,Select production equipment according to product specifications.,4.A.2.b.1.I10.D06,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,Select construction materials.,4.A.2.b.1.I10.D07,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,Select medical equipment for addressing patient needs.,4.A.2.b.1.I10.D08,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,Select construction equipment.,4.A.2.b.1.I10.D09,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,Select educational materials or equipment.,4.A.2.b.1.I10.D10,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Select materials or equipment for operations or projects.,Select resources needed to accomplish tasks.,4.A.2.b.1.I10.D11,4.A.2.b.1.I10,4.A.2.b.1
Making Decisions and Solving Problems,Alter audio or video recordings.,Edit audio or video recordings.,4.A.2.b.1.I11.D01,4.A.2.b.1.I11,4.A.2.b.1
Making Decisions and Solving Problems,Alter audio or video recordings.,Mix sound inputs.,4.A.2.b.1.I11.D02,4.A.2.b.1.I11,4.A.2.b.1
Thinking Creatively,Develop patient or client care or treatment plans.,Develop treatment plans for patients or clients.,4.A.2.b.2.I01.D01,4.A.2.b.2.I01,4.A.2.b.2
Thinking Creatively,Develop patient or client care or treatment plans.,Develop medical treatment plans.,4.A.2.b.2.I01.D02,4.A.2.b.2.I01,4.A.2.b.2
Thinking Creatively,Develop patient or client care or treatment plans.,Develop exercise or conditioning programs.,4.A.2.b.2.I01.D03,4.A.2.b.2.I01,4.A.2.b.2
Thinking Creatively,Develop patient or client care or treatment plans.,Develop patient therapy programs.,4.A.2.b.2.I01.D04,4.A.2.b.2.I01,4.A.2.b.2
Thinking Creatively,Develop patient or client care or treatment plans.,Modify treatment plans to accommodate client needs.,4.A.2.b.2.I01.D05,4.A.2.b.2.I01,4.A.2.b.2
Thinking Creatively,Develop patient or client care or treatment plans.,Develop treatment plans that use non-medical therapies.,4.A.2.b.2.I01.D06,4.A.2.b.2.I01,4.A.2.b.2
Thinking Creatively,Develop patient or client care or treatment plans.,Establish treatment goals.,4.A.2.b.2.I01.D07,4.A.2.b.2.I01,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Develop software or computer applications.,4.A.2.b.2.I02.D01,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Develop computer or information systems.,4.A.2.b.2.I02.D02,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Design computer modeling or simulation programs.,4.A.2.b.2.I02.D03,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Develop computer or online applications.,4.A.2.b.2.I02.D04,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Design integrated computer systems.,4.A.2.b.2.I02.D05,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Develop software or applications for scientific or technical use.,4.A.2.b.2.I02.D06,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Modify software programs to improve performance.,4.A.2.b.2.I02.D07,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Design websites or web applications.,4.A.2.b.2.I02.D08,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Design video game features or details.,4.A.2.b.2.I02.D09,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Design software applications.,4.A.2.b.2.I02.D10,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Design healthcare-related software applications.,4.A.2.b.2.I02.D11,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Design computer or information systems or applications.,Apply information technology to solve business or other applied problems.,4.A.2.b.2.I02.D12,4.A.2.b.2.I02,4.A.2.b.2
Thinking Creatively,Develop business or marketing plans.,Develop business or market strategies.,4.A.2.b.2.I03.D01,4.A.2.b.2.I03,4.A.2.b.2
Thinking Creatively,Develop business or marketing plans.,Develop marketing plans or strategies for environmental initiatives.,4.A.2.b.2.I03.D02,4.A.2.b.2.I03,4.A.2.b.2
Thinking Creatively,Develop business or marketing plans.,Develop marketing plans or strategies.,4.A.2.b.2.I03.D03,4.A.2.b.2.I03,4.A.2.b.2
Thinking Creatively,Develop business or marketing plans.,Develop promotional strategies for religious organizations.,4.A.2.b.2.I03.D04,4.A.2.b.2.I03,4.A.2.b.2
Thinking Creatively,Develop business or marketing plans.,Develop promotional strategies or plans.,4.A.2.b.2.I03.D05,4.A.2.b.2.I03,4.A.2.b.2
Thinking Creatively,Develop recipes or menus.,Create new recipes or food presentations.,4.A.2.b.2.I04.D01,4.A.2.b.2.I04,4.A.2.b.2
Thinking Creatively,Develop recipes or menus.,Plan menu options.,4.A.2.b.2.I04.D02,4.A.2.b.2.I04,4.A.2.b.2
Thinking Creatively,"Develop safety standards, policies, or procedures.",Develop healthcare quality and safety procedures.,4.A.2.b.2.I05.D01,4.A.2.b.2.I05,4.A.2.b.2
Thinking Creatively,"Develop safety standards, policies, or procedures.","Develop safety standards, policies, or procedures.",4.A.2.b.2.I05.D02,4.A.2.b.2.I05,4.A.2.b.2
Thinking Creatively,"Develop safety standards, policies, or procedures.",Establish rules or policies governing student behavior.,4.A.2.b.2.I05.D03,4.A.2.b.2.I05,4.A.2.b.2
Thinking Creatively,"Develop safety standards, policies, or procedures.",Develop fire safety or prevention programs or plans.,4.A.2.b.2.I05.D04,4.A.2.b.2.I05,4.A.2.b.2
Thinking Creatively,Design databases.,Develop database parameters or specifications.,4.A.2.b.2.I06.D01,4.A.2.b.2.I06,4.A.2.b.2
Thinking Creatively,Design databases.,Develop technical or scientific databases.,4.A.2.b.2.I06.D02,4.A.2.b.2.I06,4.A.2.b.2
Thinking Creatively,Design databases.,Develop library or archival databases.,4.A.2.b.2.I06.D03,4.A.2.b.2.I06,4.A.2.b.2
Thinking Creatively,Design databases.,Create databases to store electronic data.,4.A.2.b.2.I06.D04,4.A.2.b.2.I06,4.A.2.b.2
Thinking Creatively,Develop technical specifications for products or operations.,Determine design criteria or specifications.,4.A.2.b.2.I07.D01,4.A.2.b.2.I07,4.A.2.b.2
Thinking Creatively,Develop technical specifications for products or operations.,Develop specifications for new products or processes.,4.A.2.b.2.I07.D02,4.A.2.b.2.I07,4.A.2.b.2
Thinking Creatively,Develop technical specifications for products or operations.,Develop specifications or procedures for website development or maintenance.,4.A.2.b.2.I07.D03,4.A.2.b.2.I07,4.A.2.b.2
Thinking Creatively,Develop technical specifications for products or operations.,Develop technical specifications for systems or equipment.,4.A.2.b.2.I07.D04,4.A.2.b.2.I07,4.A.2.b.2
Thinking Creatively,Develop technical specifications for products or operations.,Develop specifications for computer network operation.,4.A.2.b.2.I07.D05,4.A.2.b.2.I07,4.A.2.b.2
Thinking Creatively,Develop technical specifications for products or operations.,Determine operational criteria or specifications.,4.A.2.b.2.I07.D06,4.A.2.b.2.I07,4.A.2.b.2
Thinking Creatively,Develop technical specifications for products or operations.,Develop performance metrics or standards related to information technology.,4.A.2.b.2.I07.D07,4.A.2.b.2.I07,4.A.2.b.2
Thinking Creatively,Develop plans for managing or preserving natural resources.,Plan natural resources conservation or restoration programs.,4.A.2.b.2.I08.D01,4.A.2.b.2.I08,4.A.2.b.2
Thinking Creatively,Develop plans for managing or preserving natural resources.,Develop environmental remediation or protection plans.,4.A.2.b.2.I08.D02,4.A.2.b.2.I08,4.A.2.b.2
Thinking Creatively,Develop plans for managing or preserving natural resources.,Develop environmental sustainability plans or projects.,4.A.2.b.2.I08.D03,4.A.2.b.2.I08,4.A.2.b.2
Thinking Creatively,Develop plans for managing or preserving natural resources.,Develop plans to manage natural or renewable resources.,4.A.2.b.2.I08.D04,4.A.2.b.2.I08,4.A.2.b.2
Thinking Creatively,Develop financial or business plans.,Develop financial plans for clients.,4.A.2.b.2.I09.D01,4.A.2.b.2.I09,4.A.2.b.2
Thinking Creatively,Develop financial or business plans.,Develop financial or business plans.,4.A.2.b.2.I09.D02,4.A.2.b.2.I09,4.A.2.b.2
Thinking Creatively,Develop health assessment methods or programs.,Develop health assessment methods or programs.,4.A.2.b.2.I10.D01,4.A.2.b.2.I10,4.A.2.b.2
Thinking Creatively,Develop health assessment methods or programs.,Develop tools to diagnose or assess needs.,4.A.2.b.2.I10.D02,4.A.2.b.2.I10,4.A.2.b.2
Thinking Creatively,Design structures or facilities.,Plan facility layouts or designs.,4.A.2.b.2.I11.D01,4.A.2.b.2.I11,4.A.2.b.2
Thinking Creatively,Design structures or facilities.,Incorporate green features into the design of structures or facilities.,4.A.2.b.2.I11.D02,4.A.2.b.2.I11,4.A.2.b.2
Thinking Creatively,Design structures or facilities.,Design civil structures or systems.,4.A.2.b.2.I11.D03,4.A.2.b.2.I11,4.A.2.b.2
Thinking Creatively,Design structures or facilities.,Design structures or facilities.,4.A.2.b.2.I11.D04,4.A.2.b.2.I11,4.A.2.b.2
Thinking Creatively,Develop marketing or promotional materials.,Develop promotional materials.,4.A.2.b.2.I12.D01,4.A.2.b.2.I12,4.A.2.b.2
Thinking Creatively,Develop marketing or promotional materials.,Create marketing materials.,4.A.2.b.2.I12.D02,4.A.2.b.2.I12,4.A.2.b.2
Thinking Creatively,Develop marketing or promotional materials.,Develop content for sales presentations or other materials.,4.A.2.b.2.I12.D03,4.A.2.b.2.I12,4.A.2.b.2
